"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Equiv_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
22,"Artis Gilmore",105.78219641369,15,80.2523866906909,35,25.5298097229987,4.2877941120528,10.6479483491624,"C",35.5241427571728,50764,1429,17,1972,1988,"KEN",4,"gilmoar01"
23,"Clyde Drexler",104.392629803946,23,71.8598573930802,18,32.5327724108661,4.71384470610652,8.21018490125498,"SG",35.0194963444354,43109,1231,15,1984,1998,"POR",2,"drexlcl01"
24,"Chris Paul",93.7793042535375,17,77.450205956641,63,16.3290982968965,6.8121132129793,13.1647008943274,"PG",36.3410852713178,28128,774,11,2006,2016,"LAC",3,"paulch01"
25,"Bob Pettit",90.4511065210011,24,69.3291501565121,46,21.121956364489,5.0576493847711,8.94615562925522,"PF",38.9034090909091,34235,880,11,1955,1965,"STL",2,"pettibo01"
26,"Dwyane Wade",90.2701498790665,28,58.1859519471702,19,32.0841979318963,4.80372537193232,11.2824983758952,"SG",36.5868644067797,34538,944,13,2004,2016,"MIA",1,"wadedw01"
27,"Reggie Miller",86.9134667416706,26,59.6231709827441,28,27.2902957589265,3.48712689291935,5.72804973683689,"SG",34.5251141552511,52927,1533,18,1988,2005,"IND",1,"millere01"
28,"Jason Kidd",85.5938969858024,25,59.785411820789,33,25.8084851650134,3.19319850768369,6.92052858770434,"PG",36.2808263395739,56199,1549,19,1995,2013,"DAL",4,"kiddja01"
29,"Dolph Schayes",85.4558397229268,29,58.055234988621,27,27.4006047343058,4.20914285359922,9.25945063053083,"PF",34.3777777777778,32487,945,13,1952,1964,"SYR",2,"schaydo01"
30,"Walt Frazier",80.5691707455417,33,50.1913399052089,22,30.3778308403328,4.26920901571395,7.74766830736548,"PG",38.037037037037,34918,918,13,1968,1980,"NYK",2,"fraziwa01"
31,"Paul Pierce",73.8654341958009,31,54.6286605556051,53,19.2367736401957,3.25623912481115,6.19895465670404,"SF",35.7147887323944,50715,1420,18,1999,2016,"BOS",4,"piercpa01"
32,"Manu Ginobili",73.8136323591765,45,44.105985105237,25,29.7076472539394,4.60723552021039,8.28481925702969,"SG",27.15065913371,28834,1062,14,2003,2016,"SAS",1,"ginobma01"
33,"Rick Barry",71.0613226126723,34,48.9997118872719,42,22.0616107254004,3.48665762648802,7.21045698487563,"SF",37.5235555555556,42214,1125,14,1966,1980,"GSW",6,"barryri01"
34,"Pau Gasol",69.7781466477094,38,46.1963549337572,39,23.5817917139522,3.53071399953199,8.69089656895228,"C",35.7045045045045,39632,1110,15,2002,2016,"LAL",3,"gasolpa01"
35,"Gary Payton",68.5880174599278,30,56.2374506595914,89,12.3505668003363,2.80544659633874,8.10859599502738,"PG",35.3243787777032,52598,1489,17,1991,2007,"SEA",5,"paytoga01"
36,"Ray Allen",68.5329437477724,35,47.8178730618067,47,20.7150706859657,2.89180800904509,6.91834634737752,"SG",35.6274643099932,52408,1471,18,1997,2014,"BOS",4,"allenra02"
37,"Chauncey Billups",68.0358506371566,51,39.6983990699468,26,28.3374515672098,3.1251245350797,7.19370366851756,"PG",32.2363330529857,38329,1189,17,1998,2014,"DET",7,"billuch01"
38,"Kevin Durant",66.3532940820429,41,45.653380755506,48,20.6999133265369,4.81112669833874,11.8741758325637,"SF",38.4584615384615,24998,650,9,2008,2016,"OKC",2,"duranke01"
39,"Moses Malone",66.2303614759372,40,46.0180164063361,51,20.2123450696011,2.67912560535769,6.61149212370801,"C",34.3890675241158,53475,1555,21,1975,1995,"HOU",9,"malonmo01"
40,"Dan Issel",65.325556167674,42,44.807591695107,49,20.517964472567,3.10263232972923,7.3776338208042,"C",34.4233900814212,46506,1351,15,1971,1985,"DEN",3,"isselda01"
41,"Horace Grant",64.7067668503559,64,34.6613105834579,24,30.0454562668979,2.66599975127816,8.0343653646347,"PF",33.552808988764,44793,1335,17,1988,2004,"CHI",4,"grantho01"
42,"Elgin Baylor",62.6377782231936,59,35.9422752549457,31,26.6955029682479,2.87626738227494,7.74481820345149,"SF",40.1765306122449,39373,980,14,1959,1972,"LAL",2,"bayloel01"
43,"Wes Unseld",60.7064677729267,49,40.7143511787056,52,19.9921165942211,3.24837378549605,5.37713903641117,"C",36.9184043517679,40721,1103,13,1969,1981,"WSB",3,"unselwe01"
44,"Bob Lanier",60.1661969325467,36,46.9313785284793,79,13.2348184040674,3.8842575349122,9.40244353891178,"C",33.5906432748538,34464,1026,14,1971,1984,"DET",2,"laniebo01"
45,"Paul Arizin",59.8473809285927,44,44.242541571335,66,15.6048393572576,4.10015430615323,10.9999782572654,"SF",38.4345323741007,26712,695,9,1952,1962,"PHW",1,"arizipa01"
46,"Zelmo Beaty",58.8855864537687,58,36.094337783536,40,22.7912486702327,3.36367208192295,8.73066814704453,"C",33.8854581673307,34021,1004,12,1963,1975,"STL",4,"beatyze01"
47,"Neil Johnston",58.6161503446555,32,53.4255239780114,222,5.19062636664408,5.86496169560123,11.7260558140546,"C",35.2504638218924,19000,539,8,1952,1959,"PHW",1,"johnsne01"
48,"John Havlicek",57.450495445154,74,30.2670750054229,30,27.183420439731,2.21213053456595,6.45394234828884,"SF",36.9840499306519,53331,1442,16,1963,1978,"BOS",1,"havlijo01"
49,"Kevin McHale",57.3883294583323,70,32.391221165063,37,24.9971082932692,3.06137089608331,7.05100302669332,"PF",31.4333333333333,35834,1140,13,1981,1993,"BOS",1,"mchalke01"
50,"Adrian Dantley",57.3584385170706,37,46.5379059034319,107,10.8205326136388,3.57394279474211,6.33382907590853,"SF",35.6673151750973,36666,1028,15,1977,1991,"UTA",7,"dantlad01"
51,"Ben Wallace",56.8562255269487,65,34.4933266565796,41,22.362898870369,3.09632534743622,6.60930245997,"C",30.0566502463054,36609,1218,16,1997,2012,"DET",6,"wallabe01"
52,"Jeff Hornacek",56.1146331732791,60,35.8559860544934,50,20.2586471187856,2.84179992849823,5.55786128643666,"SG",31.8241577649959,38730,1217,14,1987,2000,"UTA",3,"hornaje01"
53,"Bobby Jones",54.2484143722235,56,36.6549161429693,58,17.5934982292542,3.73255715867827,6.2561102805579,"PF",27.489010989011,30018,1092,12,1975,1986,"PHI",3,"jonesbo01"
54,"Sam Jones",53.6707746748067,88,27.9116139863233,34,25.7591606884834,3.29362986615917,5.96089443643662,"SG",28.2331707317073,28939,1025,12,1958,1969,"BOS",1,"jonessa01"
55,"Shawn Marion",53.5615568887125,47,43.2360500771887,115,10.3255068115238,2.814556133963,7.05674232358667,"SF",34.5393081761006,43934,1272,16,2000,2015,"PHO",5,"mariosh01"
56,"Larry Nance",52.906744617815,46,43.799347494858,127,9.10739712295701,3.72783089830527,6.13448151219855,"PF",33.5273279352227,33125,988,13,1982,1994,"CLE",2,"nancela01"
57,"Tracy McGrady",52.0489382856243,39,46.0863186468039,197,5.96261963882038,3.58643435148258,11.0062414976173,"SG",32.7753036437247,32382,988,16,1998,2013,"HOU",7,"mcgratr01"
58,"Bill Sharman",51.8687567323814,75,29.9533750684682,43,21.9153816639132,3.50692542877484,5.18249849134129,"SG",32.1451187335092,24366,758,10,1952,1961,"BOS",1,"sharmbi01"
59,"Bailey Howell",51.7859965997334,48,41.7824316238674,119,10.003564975866,3.39697786001399,7.13065058270185,"PF",32.1901544401544,33349,1036,12,1960,1971,"DET",4,"howelba01"
60,"Walt Bellamy",51.6183026020902,43,44.26099221958,155,7.3573103825102,3.05491044478702,8.5446916385965,"C",37.5381083562902,40879,1089,14,1962,1975,"ATL",7,"bellawa01"
61,"Patrick Ewing",51.4622528256062,53,37.4370798385458,73,14.0251729870604,2.32393364999465,6.0176417480564,"C",34.6452344931921,45801,1322,17,1986,2002,"NYK",3,"ewingpa01"
62,"Dwight Howard",50.5020296771087,61,35.6568410334459,68,14.8451886436628,3.31885851367318,8.09630098853364,"C",35.7827050997783,32276,902,12,2005,2016,"ORL",3,"howardw01"
63,"Isiah Thomas",48.8839053625107,127,21.6208057471115,29,27.2630996153992,2.06246524016877,7.65816452885715,"PG",36.451376146789,39732,1090,13,1982,1994,"DET",1,"thomais01"
64,"George Mikan",48.5225406167368,95,26.7368895881976,44,21.7856510285392,6.42687469123187,10.0414492759167,"C",34.6830985915493,9850,284,4,1952,1956,"MNL",1,"mikange01"
65,"Chet Walker",48.0209904154357,63,34.9484123320229,81,13.0725780834128,2.86950300134509,7.44975591084766,"SF",32.6481970096746,37121,1137,13,1963,1975,"CHI",3,"walkech01"
66,"Cliff Hagan",47.6750642078842,81,29.0276427067774,55,18.6474215011068,3.02072151249271,7.03523059799481,"SF",29.0728051391863,27154,934,13,1957,1970,"STL",2,"hagancl01"
67,"Vince Carter",47.5368012946538,52,39.4562189569749,143,8.08058233767895,2.65884000933786,7.56337783121858,"SG",33.3057915057915,43131,1295,18,1999,2016,"TOR",6,"cartevi01"
68,"Eddie Jones",46.8758488079075,55,36.6580757601688,116,10.2177730477387,2.96697295283142,4.97676992472833,"SG",34.3410628019324,35543,1035,14,1995,2008,"MIA",5,"jonesed02"
69,"Robert Horry",45.6838896840392,199,13.7501158131775,20,31.9337738708617,1.99911765523115,5.43439326749086,"PF",25.0866025166543,33892,1351,16,1993,2008,"LAL",4,"horryro01"
70,"James Worthy",44.942725378013,135,19.9493324091004,38,24.9933929689127,1.94401960758145,5.91234362748798,"SF",33.0196445275959,35298,1069,12,1983,1994,"LAL",1,"worthja01"
71,"Elton Brand",44.8564389710496,50,40.2213392328874,250,4.63509973816228,2.91743171329413,7.92069497582678,"PF",33.1433857539315,35828,1081,16,2000,2015,"LAC",5,"brandel01"
72,"Roger Brown",44.2653122040776,155,18.3046353058618,32,25.9606768982158,2.86671947186495,8.29410834008331,"SF",35.641958041958,25484,715,8,1968,1975,"INA",3,"brownro01"
73,"Chris Webber",44.257013592799,54,36.7606373843259,150,7.49637620847313,2.92822037587571,5.73226353218157,"PF",37.0439077936334,33747,911,15,1994,2008,"SAC",6,"webbech01"
74,"Ed Macauley",43.9769255924257,57,36.5010855429497,152,7.475840049476,4.21985733696147,9.30131109578906,"C",35.3629764065336,19485,551,8,1952,1959,"BOS",2,"macaued01"
75,"Jimmy Jones",43.4787725284799,98,26.2430610292814,59,17.2357114991985,3.19113690126227,8.91465158098292,"PG",34.4348387096774,26687,775,10,1968,1977,"UTS",4,"jonesji01"
76,"Terry Porter",43.0638855407671,93,27.0838269942315,64,15.9800585465357,2.10624434609674,6.63731671511395,"PG",28.1065808297568,39293,1398,17,1986,2002,"POR",4,"portete01"
77,"Robert Parish",43.0588303459207,71,32.3516204879856,109,10.7072098579351,1.89835860484944,4.46591068431116,"C",28.9030640668524,51881,1795,21,1977,1997,"BOS",4,"parisro01"
78,"Sidney Moncrief",42.9638135971854,67,34.2996176652864,134,8.66419593189901,3.55738988838933,6.5902796704655,"SG",30.6697674418605,26376,860,11,1980,1991,"MIL",2,"moncrsi01"
79,"James Harden",42.7906678171489,80,29.202661745135,76,13.5880060720138,4.72619367596506,10.1075621102356,"SG",32.6951672862454,17590,538,7,2010,2016,"HOU",2,"hardeja01"
80,"Dikembe Mutombo",42.6467157287743,72,31.2749531100855,98,11.3717626186889,2.36822019604482,5.61438129375871,"C",30.769468003084,39908,1297,18,1992,2009,"HOU",6,"mutomdi01"
81,"Allen Iverson",42.2302746961631,69,32.729199219144,124,9.5010754770191,2.36136271933838,5.40078994879025,"SG",41.4081218274112,40787,985,14,1997,2010,"PHI",4,"iversal01"
82,"George McGinnis",41.7726368888828,94,26.8227564241509,67,14.9498804647319,2.52466530983035,8.25226260559812,"PF",33.7145877378436,31894,946,11,1972,1982,"INA",4,"mcginge01"
83,"Kevin Johnson",41.5560939417765,86,28.0613301191896,77,13.4947638225869,2.87731700489868,5.92707608666875,"PG",34.4523809523809,28940,840,12,1988,2000,"PHO",2,"johnske02"
84,"Rasheed Wallace",41.4685703323195,102,24.9262090844541,60,16.5423612478654,2.14116822163804,4.53445034810524,"PF",32.7223950233281,42081,1286,16,1996,2013,"POR",6,"wallara01"
85,"Bob Cousy",41.3453509526871,114,22.4799421394679,54,18.8654088132192,2.24785808917368,3.80751135886647,"PG",35.6392931392931,34285,962,13,1952,1970,"BOS",2,"cousybo01"
86,"Steve Nash",41.0041987988493,83,28.8209140889667,91,12.1832847098826,2.10183618959768,4.85295251142237,"PG",31.6813762154076,42358,1337,18,1997,2014,"PHO",3,"nashst01"
87,"Dave Cowens",40.73735210925,87,28.024197413462,85,12.713154695788,2.77292306158999,5.43229914498061,"C",38.9859649122807,33333,855,11,1971,1983,"BOS",2,"cowenda01"
88,"Connie Hawkins",40.668301823844,78,29.5569715176735,103,11.1113303061706,3.42641903125436,10.6996710636035,"SF",36.4684129429892,23668,649,9,1968,1976,"PHO",5,"hawkico01"
89,"Stephen Curry",40.6344841264769,85,28.550009301899,92,12.0844748245779,4.68654660419303,10.1172199602012,"PG",35.4649681528662,16704,471,7,2010,2016,"GSW",1,"curryst01"
90,"Shawn Kemp",40.6307391918142,96,26.7296277830828,75,13.9011114087314,1.96477679143636,6.09210512308306,"PF",28.2967515364355,32230,1139,14,1990,2003,"SEA",4,"kempsh01"
91,"Marques Johnson",39.8883546328898,73,30.7296183498073,126,9.15873628308245,3.330435734267,5.78751221457211,"SF",34.6389261744966,25806,745,11,1978,1990,"MIL",3,"johnsma01"
92,"Vlade Divac",39.4080282182929,91,27.6178324512319,95,11.7901957670609,2.46902133212765,4.4926605930836,"C",29.9330677290837,37566,1255,16,1990,2005,"LAL",3,"divacvl01"
93,"Vern Mikkelsen",39.2580586816216,101,25.1363417492905,72,14.1217169323311,3.15292065765043,8.86959613020011,"PF",32.4565560821485,20545,633,8,1952,1959,"MNL",1,"mikkeve01"
94,"Grant Hill",38.6952633596986,62,35.4893213523608,324,3.20594200733782,2.44771575089296,9.22741592687054,"SF",33.8103286384977,36008,1065,18,1995,2013,"DET",4,"hillgr01"
95,"Russell Westbrook",38.4567704054471,92,27.3192680077407,102,11.1375023977065,3.695201695879,8.25360923300649,"PG",34.4410256410256,20148,585,8,2009,2016,"OKC",1,"westbru01"
96,"George Gervin",38.3963026359997,89,27.8167571848361,111,10.5795454511637,2.23693318676681,4.71618274512285,"SG",33.9064685314685,38789,1144,14,1973,1986,"SAS",4,"gervige01"
97,"Willis Reed",38.1854977835281,100,25.2330202563076,82,12.9524775272205,2.93114145908435,7.3853395480536,"C",35.3214285714286,25714,728,10,1965,1974,"NYK",1,"reedwi01"
98,"Maurice Cheeks",38.0142400415448,129,21.5050757366957,62,16.5091643048491,2.07796052482755,3.22413101468414,"PG",32.1661264181524,39693,1234,15,1979,1993,"PHI",5,"cheekma01"
99,"Dennis Rodman",37.0924491828135,97,26.3833970727415,108,10.709052110072,2.5764856196626,5.85404492040301,"PF",31.137037037037,33628,1080,14,1987,2000,"DET",5,"rodmade01"
100,"Cedric Maxwell",36.553774354595,116,22.3642402889112,71,14.1895340656838,2.75283581802972,5.72625723438637,"SF",28.281750266809,26500,937,11,1978,1988,"BOS",3,"maxwece01"
101,"Andrei Kirilenko",36.4153291629272,68,33.2585909712256,326,3.15673819170164,3.53038825388032,7.73291426516175,"SF",29.8204225352113,25407,852,13,2002,2015,"UTA",3,"kirilan01"
102,"Anfernee Hardaway",36.3964143030283,105,23.9663189697067,87,12.4300953333216,2.27343749833799,7.68099623657274,"SG",34.3111979166667,26351,768,14,1994,2008,"ORL",4,"hardaan01"
103,"Dominique Wilkins",36.3208103692547,66,34.461299186843,449,1.85951118241177,2.39022485125176,5.61698115196302,"SF",35.6504424778761,40285,1130,15,1983,1999,"ATL",5,"wilkido01"
104,"Bob Dandridge",36.2020771858217,150,18.5861689050152,57,17.6159082808064,2.14800885944983,4.08783285848785,"SF",35.6286019210245,33384,937,13,1970,1982,"MIL",2,"dandrbo01"
105,"Jerry Lucas",36.0827518106742,79,29.2249448060028,165,6.85780700467147,2.57295744070798,5.49972105888821,"PF",38.291897891232,34501,901,11,1964,1974,"CIN",3,"lucasje01"
106,"Jack Sikma",35.988673242972,77,29.6024054590737,178,6.38626778389824,2.31439761350046,5.17187767156275,"C",33.4995864350703,40501,1209,14,1978,1991,"SEA",2,"sikmaja01"
107,"Elvin Hayes",35.7478745013226,130,21.2172794683146,69,14.5305950330079,1.4310816727257,5.39845060040719,"PF",38.7133666904932,54160,1399,16,1969,1984,"WSB",5,"hayesel01"
108,"George Yardley",35.6411991154219,119,22.1678258875028,78,13.4733732279191,3.59911011410318,6.56967191899466,"SF",33.7607003891051,17353,514,7,1954,1960,"FTW",3,"yardlge01"
109,"Bill Laimbeer",34.7609321837006,113,22.8051461830319,94,11.9557860006686,2.20132788580044,4.01152912982527,"C",31.9144792548688,37691,1181,14,1981,1994,"DET",2,"laimbbi01"
110,"Hersey Hawkins",34.7065162411404,111,23.219909216255,97,11.4866070248855,2.27717475976256,4.45285918390225,"SG",32.6991485335856,34563,1057,13,1989,2001,"PHI",4,"hawkihe01"
111,"Larry Foust",34.4964695298351,107,23.554942475898,105,10.9415270539371,2.79950259022927,7.97403357152809,"C",29.228802153432,21717,743,11,1952,1962,"FTW",3,"foustla01"
112,"Mookie Blaylock",33.6666459147511,82,28.9313128773155,240,4.73533303743562,2.05679779628416,7.60227362669782,"PG",35.1930010604454,33187,943,13,1990,2002,"ATL",3,"blaylmo01"
113,"Gus Williams",33.3200014383216,175,16.7787878241763,61,16.5412136141453,1.89825456289892,4.72729154416585,"PG",31.2337662337662,28860,924,11,1976,1987,"SEA",4,"willigu01"
114,"Mel Daniels",33.2513740834527,170,17.2965867828864,65,15.9547873005663,2.31424815560421,4.26910313619522,"C",35.25,26367,748,9,1968,1977,"INA",4,"danieme01"
115,"Bob McAdoo",32.705083939041,76,29.7115196175904,339,2.99356432145055,2.02208850676048,8.03351319044043,"C",32.8128964059197,31041,946,14,1973,1986,"BUF",7,"mcadobo01"
116,"Detlef Schrempf",32.4026477013455,84,28.5971390321857,292,3.80550866915978,2.14242975620339,5.4601344180442,"SF",29.548,36935,1250,16,1986,2001,"SEA",4,"schrede01"
117,"Tim Hardaway",31.9266592158942,99,26.1320410227478,202,5.79461819314642,2.18278101714627,6.15721060466201,"PG",35.4041170097508,32678,923,13,1990,2003,"MIA",5,"hardati01"
118,"Clyde Lovellette",31.9138249872127,110,23.2210523663515,132,8.69277262086124,3.02480915557357,4.58604731537047,"C",26.8007761966365,20717,773,11,1954,1964,"MNL",4,"lovelcl01"
119,"Chris Mullin",31.7388900430752,90,27.7247983664933,279,4.01409167658196,2.32372001765136,5.32669018208918,"SF",32.3746452223273,34220,1057,16,1986,2001,"GSW",2,"mullich01"
120,"Rashard Lewis",31.5026357554289,112,22.8648655742107,136,8.63777018121815,1.9322984450529,4.06924960822829,"SF",31.8476357267951,36370,1142,16,1999,2014,"SEA",4,"lewisra02"
121,"Marc Gasol",31.4991679181324,121,22.059912908973,125,9.43925500915932,3.43710298616648,5.94075849252675,"C",34.1986301369863,19972,584,8,2009,2016,"MEM",1,"gasolma01"
122,"Baron Davis",31.2500659605457,136,19.8861991474399,99,11.3638668131058,2.05340395762428,4.24590065290735,"PG",34.3988700564972,30443,885,13,2000,2012,"CHH",6,"davisba01"
123,"Hal Greer",31.1632409851246,128,21.5360772849782,122,9.6271637001464,1.69296597974626,4.01714978910128,"SG",35.7742998352554,43430,1214,15,1959,1973,"PHI",2,"greerha01"
124,"Dan Majerle",30.8933568938357,139,19.3287398436828,96,11.5646170501529,2.07728497017152,3.87320452688234,"SG",31.9526901669759,34445,1078,14,1989,2002,"PHO",3,"majerda01"
125,"Alonzo Mourning",30.8275705060812,103,24.3797768232941,176,6.44779368278708,2.28517024412651,5.90559705421453,"C",30.6237942122186,28572,933,15,1993,2008,"MIA",3,"mournal01"
126,"Marcus Camby",30.6184141892824,104,24.2493754650461,180,6.36903872423624,2.24142039819937,5.32652043470544,"C",29.4001901140684,30929,1052,17,1997,2013,"DEN",6,"cambyma01"
127,"Lamar Odom",30.5917420319073,125,21.8079221180813,131,8.78381991382598,1.91110962987767,4.32356337022751,"PF",33.4237605238541,35730,1069,14,2000,2013,"LAL",4,"odomla01"
128,"Alvan Adams",29.9870670017756,109,23.298318439321,169,6.68874856245461,2.38123125251231,4.26999295560226,"C",27.6651031894934,29491,1066,13,1976,1988,"PHO",1,"adamsal01"
129,"Alex English",29.7335022736241,115,22.4412296461976,157,7.29227262742649,1.6930758937751,4.54824596965559,"SF",32.1094369547978,40490,1261,15,1977,1991,"DEN",4,"englial01"
130,"Andre Iguodala",29.3400593518581,108,23.4875188534,200,5.85254049845812,2.43295247155646,4.05205559168617,"SF",35.9586507072905,33046,919,12,2005,2016,"PHI",3,"iguodan01"
131,"Tyson Chandler",29.0176050153628,123,21.9854070113666,162,7.03219800399617,2.13886166510183,4.05183867261431,"C",28.7619047619048,28992,1008,15,2002,2016,"CHI",7,"chandty01"
132,"Chris Bosh",28.7946441182174,124,21.9541166813953,166,6.84052743682206,2.21581651482874,3.82385916979459,"C",35.7938363443146,33682,941,13,2004,2016,"MIA",2,"boshch01"
133,"Anthony Mason",28.6178996337267,118,22.2406850072515,179,6.3772146264752,2.07621223102637,4.96283212573383,"PF",34.4550102249489,33697,978,13,1990,2003,"NYK",6,"masonan01"
134,"Jason Terry",28.1137697781806,138,19.4649082020378,135,8.64886157614275,1.40115974085135,4.18125125477355,"SG",31.8734082397004,42551,1335,17,2000,2016,"DAL",5,"terryja01"
135,"Harry Gallatin",28.0674283459373,106,23.7543543366049,268,4.31307400933235,3.38957374364644,6.22270601217158,"PF",31.7834274952919,16877,531,7,1952,1958,"NYK",2,"gallaha01"
136,"Joakim Noah",28.0435885522085,120,22.1125217588618,198,5.93106679334665,3.49134614572692,6.18998598073316,"C",30.1954397394137,18540,614,9,2008,2016,"CHI",1,"noahjo01"
137,"Tony Parker",27.9038078060315,147,18.8170222794647,128,9.08678552656689,1.52650026242824,3.13617648670035,"PG",32.8562091503268,40216,1224,15,2002,2016,"SAS",1,"parketo01"
138,"Frank Ramsey",27.5611805847899,274,9.71066012344492,56,17.850520461345,2.07596991925114,4.79190586111987,"SG",24.5852981969487,17726,721,9,1955,1964,"BOS",1,"ramsefr01"
139,"Blake Griffin",27.3294488223213,122,22.0568227906191,216,5.27262603170223,4.02021740936016,5.27013637523592,"PF",35.5277777777778,15348,432,6,2011,2016,"LAC",1,"griffbl01"
140,"Charles Oakley",26.7707887001713,171,17.193362969778,123,9.57742573039334,1.20638018469346,4.04999262778886,"PF",31.8288920056101,45388,1426,19,1986,2004,"NYK",5,"oaklech01"
141,"Steve Smith",26.1393183233461,165,17.4478515382997,133,8.69146678504635,1.71763879825645,4.19541793297911,"SG",30.7722868217054,31757,1032,14,1992,2005,"ATL",6,"smithst01"
142,"Tom Heinsohn",25.9157098204121,235,11.9455598217186,74,13.9701499986935,2.15547967685418,2.95695172712557,"PF",29.6530343007916,22477,758,9,1957,1965,"BOS",1,"heinsto01"
143,"Kawhi Leonard",25.8608977115497,224,12.6374009491375,80,13.2234967624122,4.42042720401993,6.03601416745407,"SF",29.9422492401216,9851,329,5,2012,2016,"SAS",1,"leonaka01"
144,"Sam Perkins",25.5773093084162,182,15.7472187260063,120,9.83009058240998,1.51380644906729,4.27990663958979,"PF",28.4810736407433,41383,1453,17,1985,2001,"SEA",4,"perkisa01"
145,"Deron Williams",25.2858959292521,159,17.811253092399,153,7.47464283685305,1.98341804638836,3.93391975377205,"PG",35.3370927318296,28199,798,11,2006,2016,"UTA",4,"willide01"
