"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
22,"Scottie Pippen",86.0087590168351,29,48.6779192380962,12,37.3308397787389,3.23281177279942,6.97506462844484,"SF",35.4790764790765,49174,1386,17,1988,2004,"CHI",3,"pippesc01"
23,"Dirk Nowitzki",85.4236114509242,23,62.7071617049555,22,22.7164497459687,3.63252511922204,8.82719764461606,"PF",35.959802538787,50991,1418,18,1999,2016,"DAL",1,"nowitdi01"
24,"Chris Paul",82.1558998680766,18,71.5367741651168,60,10.6191257029598,6.36357718291527,12.1645525684715,"PG",36.3410852713178,28128,774,11,2006,2016,"LAC",3,"paulch01"
25,"Dolph Schayes",74.8997059446013,24,55.6284160167265,29,19.2712899278748,4.05728807953113,8.42992432846081,"PF",34.3777777777778,32487,945,13,1952,1964,"SYR",2,"schaydo01"
26,"Dwyane Wade",72.5633746552191,26,50.1175186304337,23,22.4458560247854,4.16971481543262,10.5829045662503,"SG",36.5868644067797,34538,944,13,2004,2016,"MIA",1,"wadedw01"
27,"Reggie Miller",65.8833495158494,28,49.9576011608599,43,15.9257483549896,3.04537777850814,5.03451810478265,"SG",34.5251141552511,52927,1533,18,1988,2005,"IND",1,"millere01"
28,"Artis Gilmore",64.3899642483446,25,54.5333736584149,68,9.8565905899297,3.11913332708713,5.17444607464837,"C",35.5241427571728,50764,1429,17,1972,1988,"KEN",4,"gilmoar01"
29,"Jason Kidd",63.8357180890147,30,47.210686946527,38,16.6250311424877,2.65057117922393,6.15731003026505,"PG",36.2808263395739,56199,1549,19,1995,2013,"DAL",4,"kiddja01"
30,"Manu Ginobili",61.3625940126587,43,38.2619887989824,21,23.1006052136763,4.07511133715635,7.00493128360003,"SG",27.15065913371,28834,1062,14,2003,2016,"SAS",1,"ginobma01"
31,"Elgin Baylor",60.8345913919341,40,41.2906719303781,28,19.543919461556,3.11881193035252,9.16850879689394,"SF",40.1765306122449,39373,980,14,1959,1972,"LAL",2,"bayloel01"
32,"Kevin Durant",58.4667928000371,39,41.9285577374419,39,16.5382350625952,4.44346222949617,11.3077055046199,"SF",38.4584615384615,24998,650,9,2008,2016,"OKC",2,"duranke01"
33,"Pau Gasol",57.4246046541566,42,38.3660077647401,30,19.0585968894165,3.05580959769899,7.9333741083831,"C",35.7045045045045,39632,1110,15,2002,2016,"LAL",3,"gasolpa01"
34,"Moses Malone",56.6437879158366,38,42.5656855764953,44,14.0781023393412,2.38736828982447,6.55212042838347,"C",34.3890675241158,53475,1555,21,1975,1995,"HOU",9,"malonmo01"
35,"Paul Arizin",54.9156497929998,37,43.1872144367856,53,11.7284353562142,3.97522421880622,8.79443759915875,"SF",38.4345323741007,26712,695,9,1952,1962,"PHW",1,"arizipa01"
36,"Walt Frazier",54.477710400697,47,35.5623939816977,32,18.9153164189993,3.24545849349037,6.01817503021782,"PG",38.037037037037,34918,918,13,1968,1980,"NYK",2,"fraziwa01"
37,"Paul Pierce",54.2924884494916,36,43.8495148714902,62,10.4429735780013,2.7401664033195,5.5317549458215,"SF",35.7147887323944,50715,1420,18,1999,2016,"BOS",4,"piercpa01"
38,"Neil Johnston",54.2189757792415,27,50.0383385412308,152,4.18063723801071,5.47600231565,10.6517827069104,"C",35.2504638218924,19000,539,8,1952,1959,"PHW",1,"johnsne01"
39,"Adrian Dantley",53.9595738272696,33,46.0807209843603,82,7.87885284290929,3.51117352186943,6.79750147555759,"SF",35.6673151750973,36666,1028,15,1977,1991,"UTA",7,"dantlad01"
40,"Bailey Howell",53.0608616133535,31,47.0758538529157,111,5.98500776043776,3.55739156821341,7.67907839809836,"PF",32.1901544401544,33349,1036,12,1960,1971,"DET",4,"howelba01"
41,"Gary Payton",53.0248585488333,34,45.2747937993271,84,7.7500647495062,2.19620328721923,7.71142902388234,"PG",35.3243787777032,52598,1489,17,1991,2007,"SEA",5,"paytoga01"
42,"Sam Jones",51.2934016581843,67,27.3794053989529,17,23.9139962592314,3.10080955551695,6.31509603137501,"SG",28.2331707317073,28939,1025,12,1958,1969,"BOS",1,"jonessa01"
43,"Larry Nance",50.6492789081637,35,45.0370386484604,119,5.61224025970334,3.77656460798771,5.68813142780143,"PF",33.5273279352227,33125,988,13,1982,1994,"CLE",2,"nancela01"
44,"Kevin McHale",50.529826031616,54,31.487231390768,31,19.042594640848,2.94557638438043,7.15407160224208,"PF",31.4333333333333,35834,1140,13,1981,1993,"BOS",1,"mchalke01"
45,"Walt Bellamy",49.6835702695109,32,46.369063294492,178,3.31450697501888,2.91527767226934,8.16283113582465,"C",37.5381083562902,40879,1089,14,1962,1975,"ATL",7,"bellawa01"
46,"Ray Allen",48.4392828912848,45,36.6412535882657,52,11.7980293030191,2.32668081206219,5.62133985681447,"SG",35.6274643099932,52408,1471,18,1997,2014,"BOS",4,"allenra02"
47,"Horace Grant",47.9319600201078,66,27.3971888891577,26,20.5347711309501,2.19816321380546,7.10897691262659,"PF",33.552808988764,44793,1335,17,1988,2004,"CHI",4,"grantho01"
48,"Chauncey Billups",47.3244619849596,59,29.8336836468331,33,17.4907783381264,2.40384194908374,5.73185117330829,"PG",32.2363330529857,38329,1189,17,1998,2014,"DET",7,"billuch01"
49,"Bob Lanier",45.4161987718669,44,37.4950972153499,81,7.92110155651695,3.24200016068174,7.51316189908757,"C",33.5906432748538,34464,1026,14,1971,1984,"DET",2,"laniebo01"
50,"Isiah Thomas",44.1428902876932,93,22.8412778694185,25,21.3016124182747,2.04343544817581,6.27729284069113,"PG",36.451376146789,39732,1090,13,1982,1994,"DET",1,"thomais01"
51,"Cliff Hagan",43.9929296086815,65,27.8931862626227,42,16.0997433460588,2.8353940534755,7.19742950216228,"SF",29.0728051391863,27154,934,13,1957,1970,"STL",2,"hagancl01"
52,"Bill Sharman",43.7307224946953,72,26.7930980614809,37,16.9376244332143,3.12042103507617,4.91022128264902,"SG",32.1451187335092,24366,758,10,1952,1961,"BOS",1,"sharmbi01"
53,"Jeff Hornacek",42.6611262845156,62,29.046496883202,45,13.6146294013136,2.44854320267457,4.87452237486407,"SG",31.8241577649959,38730,1217,14,1987,2000,"UTA",3,"hornaje01"
54,"Rick Barry",42.4802128913072,55,31.2213405702545,57,11.2588723210527,2.25746097153969,7.74120936092605,"SF",37.5235555555556,42214,1125,14,1966,1980,"GSW",6,"barryri01"
55,"Tracy McGrady",41.278303446583,41,38.7672685620298,217,2.51103488455315,3.05476351914877,10.0799426534532,"SG",32.7753036437247,32382,988,16,1998,2013,"HOU",7,"mcgratr01"
56,"Patrick Ewing",41.143579418076,49,33.3827204581528,83,7.7608589599232,2.01725747699266,5.66840356251418,"C",34.6452344931921,45801,1322,17,1986,2002,"NYK",3,"ewingpa01"
57,"Sidney Moncrief",40.6576579123707,48,34.854470531815,117,5.80318738055568,3.60160619167028,6.64532078369389,"SG",30.6697674418605,26376,860,11,1980,1991,"MIL",2,"moncrsi01"
58,"James Worthy",40.4906643703829,124,18.165907081355,24,22.3247572890279,1.77733391529191,5.42587689472193,"SF",33.0196445275959,35298,1069,12,1983,1994,"LAL",1,"worthja01"
59,"Dwight Howard",39.0987500994571,61,29.0569980435083,66,10.0417520559488,2.78800454441276,7.35654764308426,"C",35.7827050997783,32276,902,12,2005,2016,"ORL",3,"howardw01"
60,"Bobby Jones",38.4806506482598,70,27.0012749408339,55,11.4793757074259,2.97178952508298,5.37456394383368,"PF",27.489010989011,30018,1092,12,1975,1986,"PHI",3,"jonesbo01"
61,"Shawn Marion",38.1589738035501,51,32.6829708090875,121,5.47600299446268,2.21577222599637,5.55985832703236,"SF",34.5393081761006,43934,1272,16,2000,2015,"PHO",5,"mariosh01"
62,"Ben Wallace",37.6841000449176,77,25.182404995497,48,12.5016950494206,2.40008612908875,5.05881589961923,"C",30.0566502463054,36609,1218,16,1997,2012,"DET",6,"wallabe01"
63,"Wes Unseld",37.1225092683898,75,26.0840757282885,58,11.0384335401013,2.26873689435054,3.39683261608711,"C",36.9184043517679,40721,1103,13,1969,1981,"WSB",3,"unselwe01"
64,"Stephen Curry",37.0943268534692,73,26.7095177836308,64,10.3848090698385,4.41572431756634,9.34847880538905,"PG",35.4649681528662,16704,471,7,2010,2016,"GSW",1,"curryst01"
65,"James Harden",36.8241494321921,71,26.9515954123525,67,9.87255401983956,4.36778393180833,9.49988147706432,"SG",32.6951672862454,17590,538,7,2010,2016,"HOU",2,"hardeja01"
66,"Dominique Wilkins",36.7507619172097,46,35.7060230015992,374,1.04473891561047,2.45032657816357,5.92709369152465,"SF",35.6504424778761,40285,1130,15,1983,1999,"ATL",5,"wilkido01"
67,"Robert Parish",36.7462813772703,58,29.9174579236342,94,6.82882345363611,1.6572212578975,4.31759781847293,"C",28.9030640668524,51881,1795,21,1977,1997,"BOS",4,"parisro01"
68,"Elton Brand",36.1040991440522,50,33.3327443742478,204,2.77135476980445,2.4683830032434,6.62204808229376,"PF",33.1433857539315,35828,1081,16,2000,2015,"LAC",5,"brandel01"
69,"George Mikan",35.9728470729054,114,19.5547495049311,40,16.4180975679743,4.91232626663223,9.79969642816151,"C",34.6830985915493,9850,284,4,1952,1956,"MNL",1,"mikange01"
70,"Terry Porter",35.7287249981027,92,23.0185445024056,47,12.7101804956972,1.7730429217619,6.04556391025672,"PG",28.1065808297568,39293,1398,17,1986,2002,"POR",4,"portete01"
71,"Vince Carter",35.5973523385145,52,32.1059556334254,174,3.49139670508913,2.18843134670645,6.70044772564128,"SG",33.3057915057915,43131,1295,18,1999,2016,"TOR",6,"cartevi01"
72,"Marques Johnson",35.4477044939713,60,29.4679080906283,112,5.97979640334297,3.29245631339833,5.20902867844467,"SF",34.6389261744966,25806,745,11,1978,1990,"MIL",3,"johnsma01"
73,"Ed Macauley",34.9198468144918,53,31.7976446012197,190,3.12220221327212,3.73803297225373,7.95514015334519,"C",35.3629764065336,19485,551,8,1952,1959,"BOS",2,"macaued01"
74,"Jack Sikma",34.6933809574976,56,31.0931259059702,170,3.6002550515274,2.28364864075079,4.90306207402533,"C",33.4995864350703,40501,1209,14,1978,1991,"SEA",2,"sikmaja01"
75,"Chris Webber",34.5171592487031,57,30.4466277488132,157,4.07053149988987,2.33244968102993,5.46940210417989,"PF",37.0439077936334,33747,911,15,1994,2008,"SAC",6,"webbech01"
76,"George Yardley",34.4268244550941,84,24.0841250429798,65,10.3426994121143,3.66912451901888,7.13497423363586,"SF",33.7607003891051,17353,514,7,1954,1960,"FTW",3,"yardlge01"
77,"John Havlicek",34.3998078606908,132,17.38885766641,36,17.0109501942808,1.42900403833184,4.28682311156555,"SF",36.9840499306519,53331,1442,16,1963,1978,"BOS",1,"havlijo01"
78,"Chet Walker",33.5837590746796,79,24.7723636381519,73,8.81139543652766,2.29587517739637,5.49523989045438,"SF",32.6481970096746,37121,1137,13,1963,1975,"CHI",3,"walkech01"
79,"Zelmo Beaty",33.3793236481983,76,25.1897307251902,79,8.18959292300809,2.17121259221768,5.21114210049955,"C",33.8854581673307,34021,1004,12,1963,1975,"STL",4,"beatyze01"
80,"Kevin Johnson",32.7658398116215,87,23.8694073936364,71,8.89643241798511,2.46724928349361,5.29851084239139,"PG",34.4523809523809,28940,840,12,1988,2000,"PHO",2,"johnske02"
81,"Maurice Cheeks",32.5537720713726,95,21.777745079289,59,10.7760269920835,2.01327736211254,3.34794080483334,"PG",32.1661264181524,39693,1234,15,1979,1993,"PHI",5,"cheekma01"
82,"Hal Greer",32.4052881584471,78,25.1447473007198,90,7.26054085772732,1.67676811960845,3.49346834541526,"SG",35.7742998352554,43430,1214,15,1959,1973,"PHI",2,"greerha01"
83,"Robert Horry",32.2222257031368,235,8.6709674482693,19,23.5512582548675,1.33958120445916,4.55787601106546,"PF",25.0866025166543,33892,1351,16,1993,2008,"LAL",4,"horryro01"
84,"Eddie Jones",32.1875983249671,69,27.1058606871177,127,5.08173763784944,2.25831954611257,4.331842611917,"SG",34.3410628019324,35543,1035,14,1995,2008,"MIA",5,"jonesed02"
85,"Russell Westbrook",32.1748939745625,82,24.4394596112962,85,7.73543436326622,3.2725483014523,7.95946850488967,"PG",34.4410256410256,20148,585,8,2009,2016,"OKC",1,"westbru01"
86,"Bill Laimbeer",32.0981604138284,90,23.1939672771104,70,8.90419313671798,2.16658719515621,3.35862782853184,"C",31.9144792548688,37691,1181,14,1981,1994,"DET",2,"laimbbi01"
87,"Bob Cousy",32.0225115087871,113,19.6601610700854,49,12.3623504387017,1.9017426117424,3.54916699297213,"PG",35.6392931392931,34285,962,13,1952,1970,"BOS",2,"cousybo01"
88,"Cedric Maxwell",30.7878247386057,107,20.2596113216134,61,10.5282134169922,2.5991729426073,4.81350239033683,"SF",28.281750266809,26500,937,11,1978,1988,"BOS",3,"maxwece01"
89,"Jerry Lucas",30.5586386207193,68,27.3102585982201,181,3.24838002249918,2.38657890319314,6.28905593432429,"PF",38.291897891232,34501,901,11,1964,1974,"CIN",3,"lucasje01"
90,"Grant Hill",30.3897230301941,63,28.9614819939231,318,1.428241036271,1.94227820349392,8.04981885051724,"SF",33.8103286384977,36008,1065,18,1995,2013,"DET",4,"hillgr01"
91,"Dikembe Mutombo",30.1158294042232,88,23.6851091491108,104,6.43072025511242,1.81858062775136,4.95437444319065,"C",30.769468003084,39908,1297,18,1992,2009,"HOU",6,"mutomdi01"
92,"Shawn Kemp",30.0921890219067,102,20.9690832582428,69,9.12310576366392,1.42900327260898,5.08288877315728,"PF",28.2967515364355,32230,1139,14,1990,2003,"SEA",4,"kempsh01"
93,"Andrei Kirilenko",29.9308331461828,64,28.3840687755624,300,1.54676437062036,3.07813243416411,6.79376067569759,"SF",29.8204225352113,25407,852,13,2002,2015,"UTA",3,"kirilan01"
94,"Allen Iverson",29.4503515712374,81,24.5872910428672,136,4.86306052837016,1.82355819751812,4.72406912013972,"SG",41.4081218274112,40787,985,14,1997,2010,"PHI",4,"iversal01"
95,"Clyde Lovellette",29.0072737676556,85,23.9955584715357,131,5.01171529611994,2.98162476155045,4.67930199399567,"C",26.8007761966365,20717,773,11,1954,1964,"MNL",4,"lovelcl01"
96,"Alex English",28.900534879371,86,23.9321690682929,133,4.96836581107806,1.72747986973251,4.86557666921804,"SF",32.1094369547978,40490,1261,15,1977,1991,"DEN",4,"englial01"
97,"Willis Reed",28.7397931282784,97,21.3146920227239,88,7.42510110555445,2.55948363634029,6.04581744312318,"C",35.3214285714286,25714,728,10,1965,1974,"NYK",1,"reedwi01"
98,"Chris Mullin",28.7203589916179,74,26.3283782943231,225,2.3919806972948,2.22459224983593,4.96031228454383,"SF",32.3746452223273,34220,1057,16,1986,2001,"GSW",2,"mullich01"
99,"Dan Issel",27.7263764855745,99,21.1365145740466,100,6.58986191152788,1.59035328526316,3.24156095252289,"C",34.4233900814212,46506,1351,15,1971,1985,"DEN",3,"isselda01"
100,"Larry Foust",27.7222016135924,98,21.2186981841805,102,6.50350342941195,2.4704833506302,7.80375581896137,"C",29.228802153432,21717,743,11,1952,1962,"FTW",3,"foustla01"
101,"Vlade Divac",27.4527421330542,106,20.4327485870817,92,7.01999354597249,1.912688185976,3.82722668190367,"C",29.9330677290837,37566,1255,16,1990,2005,"LAL",3,"divacvl01"
102,"Gus Williams",26.8155535432193,143,15.3167104406358,54,11.4988431025835,1.67700908953702,4.02780716853906,"PG",31.2337662337662,28860,924,11,1976,1987,"SEA",4,"willigu01"
103,"Dennis Rodman",26.7849196097578,105,20.5489706755121,106,6.23594893424571,2.08817262831099,5.48949888243098,"PF",31.137037037037,33628,1080,14,1987,2000,"DET",5,"rodmade01"
104,"Marc Gasol",26.7561426646121,110,19.9866393981042,96,6.76950326650797,3.20264728323364,5.74133616945126,"C",34.1986301369863,19972,584,8,2009,2016,"MEM",1,"gasolma01"
105,"Anfernee Hardaway",26.5365686792422,116,19.3755990466523,91,7.16096963258996,1.68323957726312,6.4437309638863,"SG",34.3111979166667,26351,768,14,1994,2008,"ORL",4,"hardaan01"
106,"Vern Mikkelsen",26.3681635429025,112,19.7415084124495,97,6.62665513045304,2.56826064607777,5.36046393992714,"PF",32.4565560821485,20545,633,8,1952,1959,"MNL",1,"mikkeve01"
107,"Frank Ramsey",26.3484590042022,228,9.26389974284929,35,17.0845592613529,1.92376121363632,4.81292524921988,"SG",24.5852981969487,17726,721,9,1955,1964,"BOS",1,"ramsefr01"
108,"Fat Lever",26.2611717172915,83,24.1244889859566,242,2.13668273133487,2.61463185366427,5.9537317350472,"PG",31.56875,25255,800,11,1983,1994,"DEN",3,"leverfa01"
109,"Kenny Sears",25.1104168326209,80,24.6034081858425,519,0.507008646778482,3.8126083141256,8.87405900730395,"PF",27.9014869888476,15011,538,8,1956,1964,"NYK",2,"searske01"
110,"Jack Twyman",25.0584619416449,89,23.5874660452051,315,1.47099589643977,2.33055427443235,4.88531419238192,"SF",31.7876312718786,27242,857,11,1956,1966,"CIN",2,"twymaja01"
111,"Mookie Blaylock",24.9205105748139,91,23.089202016048,270,1.83130855876585,1.61606160064313,6.29185611272147,"PG",35.1930010604454,33187,943,13,1990,2002,"ATL",3,"blaylmo01"
112,"Alvan Adams",24.6280826715322,103,20.8995745020865,166,3.72850816944567,2.22320036147038,2.83338812864468,"C",27.6651031894934,29491,1066,13,1976,1988,"PHO",1,"adamsal01"
113,"Rasheed Wallace",24.0820463213655,140,15.661432747656,74,8.42061357370954,1.41180749638632,3.6081080569146,"PF",32.7223950233281,42081,1286,16,1996,2013,"POR",6,"wallara01"
114,"Kawhi Leonard",24.0664493825213,179,12.0427738825827,50,12.0236754999386,4.26290533385788,5.82721159584644,"SF",29.9422492401216,9851,329,5,2012,2016,"SAS",1,"leonaka01"
115,"Tim Hardaway",23.9596702453685,104,20.7050712623702,180,3.2545989829983,1.75108703303398,4.94188829423237,"PG",35.4041170097508,32678,923,13,1990,2003,"MIA",5,"hardati01"
116,"Hersey Hawkins",23.9443278668999,131,17.4427354952988,103,6.50159237160116,1.84007566025136,3.3070570415643,"SG",32.6991485335856,34563,1057,13,1989,2001,"PHI",4,"hawkihe01"
117,"Steve Nash",23.9029292863279,130,17.8096141011835,109,6.09331518514439,1.38378650612961,3.38546696235823,"PG",31.6813762154076,42358,1337,18,1997,2014,"PHO",3,"nashst01"
118,"Blake Griffin",23.6228513691748,108,20.2261762426551,177,3.39667512651966,3.74042586561922,4.60451066044972,"PF",35.5277777777778,15348,432,6,2011,2016,"LAC",1,"griffbl01"
119,"Detlef Schrempf",23.4410961915465,94,21.9301095690991,306,1.51098662244736,1.68689028392673,4.12945833970683,"SF",29.548,36935,1250,16,1986,2001,"SEA",4,"schrede01"
120,"George Gervin",23.1284467234375,126,18.0943163679667,130,5.0341303554708,1.41446507959074,3.97363468075258,"SG",33.9064685314685,38789,1144,14,1973,1986,"SAS",4,"gervige01"
121,"Tyson Chandler",22.8793777216478,129,17.8137976591071,128,5.06558006254072,1.66500791884889,3.62146538785436,"C",28.7619047619048,28992,1008,15,2002,2016,"CHI",7,"chandty01"
122,"Marcus Camby",22.8149114839734,125,18.1086189710703,141,4.70629251290305,1.71229749157125,4.39673027105858,"C",29.4001901140684,30929,1052,17,1997,2013,"DEN",6,"cambyma01"
123,"Tom Heinsohn",22.7193360776943,195,11.2552015030426,56,11.4641345746516,1.98525609068715,2.97566828461907,"PF",29.6530343007916,22477,758,9,1957,1965,"BOS",1,"heinsto01"
124,"Doc Rivers",22.6612369887602,115,19.5314173320187,189,3.12981965674146,2.29368566576342,4.46346309765684,"PG",27.4708994708995,25960,945,13,1984,1996,"ATL",4,"riverdo01"
125,"Larry Costello",22.5836917229475,121,18.407732010247,153,4.17595971270053,2.25211752937236,3.91308383431,"PG",29.9063324538259,22669,758,12,1955,1968,"SYR",3,"costela01"
126,"Bob McAdoo",22.5716358101822,96,21.6674850122047,402,0.904150797977503,1.35622407083671,5.70340134240403,"C",32.8128964059197,31041,946,14,1973,1986,"BUF",7,"mcadobo01"
127,"Richie Guerin",22.5358381251486,111,19.8581943085681,208,2.67764381658042,1.93063846594723,5.3545209194516,"SG",32.352808988764,28794,890,13,1957,1970,"NYK",3,"gueriri01"
128,"Alvin Robertson",22.2301046565523,100,21.0846427814923,349,1.14546187505996,2.39691579953324,5.632027873951,"SG",31.7664141414141,25159,792,10,1985,1996,"SAS",4,"roberal01"
129,"Buck Williams",22.2222953765089,117,19.1538799520093,192,3.06841542449963,1.48298772689626,4.16168674522102,"PF",32.6318021201413,46174,1415,17,1982,1998,"POR",3,"willibu01"
130,"Andre Iguodala",21.897971399654,122,18.2674149113321,168,3.63055648832185,1.99071120238503,3.3947101989449,"SF",35.9586507072905,33046,919,12,2005,2016,"PHI",3,"iguodan01"
131,"Harry Gallatin",21.7312358401722,109,20.180086616116,299,1.55114922405613,2.97090826699063,5.37599840418439,"PF",31.7834274952919,16877,531,7,1952,1958,"NYK",2,"gallaha01"
132,"Kevin Love",21.469568295596,101,21.0653664402217,562,0.404201855374269,3.35525932521896,8.74414404810508,"PF",32.9385964912281,15020,456,8,2009,2016,"MIN",2,"loveke01"
133,"Joakim Noah",21.4195631961884,119,18.5352619780719,201,2.8843012181165,3.03549760526048,5.4756992684224,"C",30.1954397394137,18540,614,9,2008,2016,"CHI",1,"noahjo01"
134,"Brad Daugherty",21.2987046915191,123,18.2412941307636,193,3.05741056075552,2.69524104130652,5.39551483010972,"C",36.7215619694397,21629,589,8,1987,1994,"CLE",1,"daughbr01"
135,"Alonzo Mourning",21.2266240127049,118,18.7377337360419,220,2.488890276663,1.67425521994021,4.99816572471807,"C",30.6237942122186,28572,933,15,1993,2008,"MIA",3,"mournal01"
136,"Terry Cummings",20.9346850547297,133,17.1921626838228,165,3.74252237090689,1.11679785066187,4.224607355641,"PF",28.5050270688322,36857,1293,18,1983,2000,"SAS",7,"cummite01"
137,"Dave Cowens",20.8031898416177,146,15.1870656291167,118,5.616124212501,1.65416633700226,3.87731090526651,"C",38.9859649122807,33333,855,11,1971,1983,"BOS",2,"cowenda01"
138,"Bernard King",20.7616401934012,127,17.9829501965611,203,2.77868999684006,1.75119342594043,4.91648437920529,"SF",33.6485587583149,30351,902,14,1978,1993,"NYK",5,"kingbe01"
139,"Lamar Odom",20.7301526268549,147,15.1834818069598,120,5.54667081989512,1.36166661610376,3.66515186121757,"PF",33.4237605238541,35730,1069,14,2000,2013,"LAL",4,"odomla01"
140,"Rashard Lewis",20.6897864906331,145,15.2739486234266,122,5.4158378672065,1.34774929882532,3.05480478760608,"SF",31.8476357267951,36370,1142,16,1999,2014,"SEA",4,"lewisra02"
141,"Dan Majerle",20.5413249568717,155,13.9157812694702,98,6.62554368740146,1.533069782177,3.30722600050719,"SG",31.9526901669759,34445,1078,14,1989,2002,"PHO",3,"majerda01"
142,"Chris Bosh",20.403847175231,137,16.2171650616764,149,4.18668211355457,1.67544801428449,3.22984999584241,"C",35.7938363443146,33682,941,13,2004,2016,"MIA",2,"boshch01"
143,"Lenny Wilkens",20.3954429322594,128,17.8900112629732,218,2.50543166928621,1.45892638801073,3.15759158751285,"PG",35.4662576687117,40467,1141,15,1961,1975,"STL",4,"wilkele01"
144,"Mark Price",20.331033370696,120,18.4904710969005,268,1.84056227379544,2.00923856351463,3.97737382977326,"PG",30.2353706111834,23251,769,12,1987,1998,"CLE",4,"pricema01"
145,"Otis Thorpe",19.7578579796587,134,16.4769495732701,179,3.28090840638859,1.19085434335568,2.52337531025512,"PF",31.5161048689139,42074,1335,17,1985,2001,"HOU",9,"thorpot01"
