"Rank","player","Hall_Rating","Reg_Season_Rank","Reg_Season_Hall_Rating","Playoff_Rank","Playoff_Hall_Rating","Est_BPM","Best_Season","Position","MPG","Minutes","Games","Seasons","Rookie_Yr","Final_Yr","Primary_Team","Teams","player_id"
333,"Jared Dudley",3.94309499818096,369,2.55008223274163,246,1.39301276543933,0.271983001996362,1.33446314479013,"SF",23.7488151658768,15033,633,9,2008,2016,"PHO",5,"dudleja01"
334,"Wesley Person",3.90618421405564,287,3.83253302371479,811,0.0736511903408427,-0.407505863324293,3.11727108602625,"SG",28.3026315789474,21510,760,11,1995,2005,"CLE",7,"persowe01"
335,"Rudy Gobert",3.90126090647819,286,3.90126090647819,2593,0,2.81845410296427,3.51837207375385,"C",21.4525547445255,2939,137,3,2014,2016,"UTA",1,"goberru01"
336,"Theo Ratliff",3.87669834158154,309,3.36977739525193,433,0.506920946329604,-0.238429153886797,0.874506425402405,"C",25.0269320843091,21373,854,16,1996,2011,"PHI",9,"ratlith01"
337,"Nate Thurmond",3.86188487334371,409,1.93989822608219,208,1.92198664726152,-0.392427201970904,1.10898640996689,"C",37.0870813397129,38756,1045,14,1964,1977,"SFW",4,"thurmna01"
338,"Tom Sanders",3.84876815530783,418,1.82644954224587,204,2.02231861306196,-0.832549498518751,0.735707284959176,"SF",24.104206500956,25213,1046,13,1961,1973,"BOS",1,"sandeto01"
339,"Antonio McDyess",3.84242356961636,304,3.40388739084509,462,0.438536178771269,-0.348253934335504,1.49851731037962,"PF",27.277130044843,30414,1115,15,1996,2011,"DET",5,"mcdyean01"
340,"Mario Elie",3.80411032292761,411,1.92425650937102,211,1.87985381355659,-0.0124799277264647,1.01709677891701,"SF",25.5990566037736,21708,848,11,1991,2001,"HOU",6,"eliema01"
341,"Erick Dampier",3.79598675516367,364,2.61255466980582,276,1.18343208535784,-0.866695431835849,1.03139358337958,"C",24.1660305343511,25326,1048,16,1997,2012,"DAL",5,"dampier01"
342,"Josh Howard",3.79374588143559,360,2.65851896731249,284,1.1352269141231,-0.241648094466139,1.20022986346157,"SF",30.4799301919721,17465,573,10,2004,2013,"DAL",4,"howarjo01"
343,"Grant Long",3.77923424830712,292,3.74044884999995,926,0.0387853983071748,-0.338316891427741,1.22457219243589,"PF",28.4153110047847,29694,1045,15,1989,2003,"MIA",6,"longgr01"
344,"Caron Butler",3.77207891242566,302,3.50299724039127,559,0.269081672034389,-0.678457492188025,2.47328510442631,"SF",32.3429487179487,30273,936,14,2003,2016,"WAS",9,"butleca01"
345,"Jimmy Jones",3.76700559706274,459,1.51211533292127,192,2.25489026414147,-0.737737784561669,1.51211533292127,"PG",34.4348387096774,26687,775,10,1968,1977,"UTS",4,"jonesji01"
346,"Jeff Foster",3.75966567164849,351,2.77406076167023,310,0.985604909978257,0.328397333372411,0.967527894086627,"C",20.3708690330477,16643,817,13,2000,2012,"IND",1,"fosteje01"
347,"John Williams",3.7533463533534,296,3.61313680596781,683,0.140209547385595,0.141250434686512,2.47183041110788,"SF",25.1875,11284,448,8,1987,1995,"WSB",3,"willijo02"
348,"Wesley Matthews",3.72107754989497,294,3.71252022555102,1100,0.00855732434395099,0.63219996643713,1.54441192119525,"SG",32.4104166666667,15557,480,7,2010,2016,"POR",3,"matthwe02"
